Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes/s,Flow_Packets/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags, Fwd Header Length, Bwd Header Length,Fwd_Packets/s,Bwd_Packets/s,Min_Packet_Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count,PSH_Flag_Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio,Average_Packet_Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,Target
443,2407209,2,0,12,0,6,6,6,0,0,0,0,0,4.985026228,0.830837705,2407209,0,2407209,2407209,2407209,2407209,0,2407209,2407209,0,0,0,0,0,0,0,0,0,40,0,0.830837705,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
53,6293469,2,2,107,191,55,52,53.5,2.121320344,123,68,95.5,38.89087297,47.35067417,0.635579519,2097823,3580552.587,6232289,30578,6262891,6262891,0,6262891,6262891,6262867,6262867,0,6262867,6262867,0,0,0,0,52,40,0.31778976,0.31778976,52,123,70,30.35621847,921.5,0,0,0,0,0,0,0,0,1,87.5,53.5,95.5,52,0,0,0,0,0,0,2,107,2,191,-1,-1,1,20,30602,0,30602,30602,6232289,0,6232289,6232289,BENIGN,0
443,909306,10,10,1329,4005,686,0,132.9,253.231756,1628,0,400.5,626.2740348,5866.012102,21.99479603,47858.21053,90024.39533,273253,1,909135,101015,119981.3451,273931,1,714771,79419,110741.1866,273253,1,0,0,0,0,328,328,10.99739802,10.99739802,0,1628,254,476.0724735,226645,0,0,0,1,0,0,0,0,1,266.7,132.9,400.5,328,0,0,0,0,0,0,10,1329,10,4005,29200,34,3,32,0,0,0,0,0,0,0,0,BENIGN,0
80,9189770,4,0,24,0,6,6,6,0,0,0,0,0,2.611599637,0.435266606,3063256.667,5304849.315,9188769,4,9189770,3063256.667,5304849.315,9188769,4,0,0,0,0,0,0,0,0,0,80,0,0.435266606,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001,0,1001,1001,9188769,0,9188769,9188769,DDoS,1
80,138621,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,83919.46386,64.92522778,17327.625,48573.93875,137540,3,933,466.5,590.4341623,884,49,138575,27715,61395.28207,137540,3,0,0,0,0,72,132,21.64174259,43.28348519,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,16126248,4,8,325,11595,325,0,81.25,162.5,2896,0,1449.375,1338.89474,739.1675981,0.744128454,1466022.545,4825929.954,16000000,3,16000000,5342853.667,9243640.411,16000000,67,109665,15666.42857,36153.60241,97018,3,0,0,0,0,144,264,0.248042818,0.496085636,0,2896,916.9230769,1242.640969,1544156.577,0,0,0,1,0,0,0,0,2,993.3333333,81.25,1449.375,144,0,0,0,0,0,0,4,325,8,11595,29200,235,1,32,0,0,0,0,16000000,0,16000000,16000000,DoS Hulk,1
80,72304918,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,161.3029974,0.179794132,6025409.833,17500000,60600000,1,71400000,10200000,22600000,60600000,1,899956,224989,449190.2206,898774,4,0,0,0,0,172,112,0.110642543,0.069151589,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2017,0,2017,2017,35700000,35300000,60600000,10800000,DDoS,1
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,146582,3,6,407,11595,407,0,135.6666667,234.9815596,5792,0,1932.5,2181.008184,81879.08474,61.39908038,18322.75,47013.70401,134299,6,11987,5993.5,7060.46121,10986,1001,146575,29315,58913.24435,134299,46,0,0,0,0,104,200,20.46636013,40.93272025,0,5792,1200.2,1884.20834,3550241.067,0,0,0,1,0,0,0,0,2,1333.555556,135.6666667,1932.5,104,0,0,0,0,0,0,3,407,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,113522,3,6,362,11595,362,0,120.6666667,209.0007974,4344,0,1932.5,1754.831473,105327.6017,79.27978718,14190.25,35745.22748,102164,8,10996,5498,7764.032457,10988,8,113369,22673.8,44684.7818,102164,13,0,0,0,0,104,200,26.42659573,52.85319145,0,4344,1195.7,1620.650216,2626507.122,0,0,0,1,0,0,0,0,2,1328.555556,120.6666667,1932.5,104,0,0,0,0,0,0,3,362,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,7781031,4,0,24,0,6,6,6,0,0,0,0,0,3.084424159,0.514070693,2593677,4491729.091,7780279,341,7781031,2593677,4491729.091,7780279,341,0,0,0,0,0,0,0,0,0,80,0,0.514070693,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,752,0,752,752,7780279,0,7780279,7780279,DDoS,1
80,10050722,4,0,24,0,6,6,6,0,0,0,0,0,2.387888154,0.397981359,3350240.667,5802783.588,10100000,1,10100000,3350240.667,5802783.588,10100000,1,0,0,0,0,0,0,0,0,0,80,0,0.397981359,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10100000,0,10100000,10100000,DDoS,1
80,73686422,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,158.1973949,0.176423276,6140535.167,20800000,72100000,32,73400000,10500000,27200000,72100000,214,289263,72315.75,136107.1958,276297,191,0,0,0,0,172,112,0.10856817,0.067855106,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1339195,0,1339195,1339195,72100000,0,72100000,72100000,DDoS,1
80,4890911,5,0,30,0,6,6,6,0,0,0,0,0,6.133826602,1.022304434,1222727.75,2443450.97,4887904,1,4890911,1222727.75,2443450.97,4887904,1,0,0,0,0,0,0,0,0,0,100,0,1.022304434,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,1
80,98306575,5,7,383,11595,371,0,76.6,164.6019441,5792,0,1656.428571,2279.562813,121.8433253,0.122067115,8936961.364,29600000,98300000,4,98300000,24600000,49100000,98300000,4,98300000,16400000,40100000,98300000,48,0,0,0,0,144,232,0.050861298,0.071205817,0,5792,921.8461538,1813.722546,3289589.474,1,0,0,0,0,0,0,0,1,998.6666667,76.6,1656.428571,144,0,0,0,0,0,0,5,383,7,11595,0,235,2,20,10992,0,10992,10992,98300000,0,98300000,98300000,DoS Hulk,1
80,1101444,4,6,398,11595,398,0,99.5,199,4344,0,1932.5,1754.831473,10888.43373,9.078990852,122382.6667,329997.562,998943,17,1011964,337321.3333,573007.5914,998943,1008,102476,20495.2,38800.79636,89179,45,0,0,0,0,144,200,3.631596341,5.447394511,0,4344,1090.272727,1577.569909,2488726.818,0,0,0,1,0,0,0,0,1,1199.3,99.5,1932.5,144,0,0,0,0,0,0,4,398,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,44877,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,259219.6448,155.9819061,7479.5,17838.78253,43890,4,871,435.5,327.3904397,667,204,44826,14942,25073.99697,43890,4,0,0,0,0,72,92,66.84938833,89.13251777,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,751843,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,15472.64522,11.97058428,93980.375,265360.6455,750714,3,1023,511.5,680.9438303,993,30,751785,150357,335610.0345,750714,3,0,0,0,0,72,132,3.990194761,7.980389523,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,354400,4,6,746,11595,373,0,186.5,215.3516504,8688,0,1932.5,3384.303045,34822.23476,28.21670429,39377.77778,76865.24475,205005,5,215857,71952.33333,115354.4378,205005,5,354374,70874.8,100728.9786,215926,47,0,0,0,0,136,200,11.28668172,16.93002257,0,8688,1121.909091,2571.140815,6610765.091,0,0,0,1,0,0,0,0,1,1234.1,186.5,1932.5,136,0,0,0,0,0,0,4,746,6,11595,29200,235,2,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,82313151,8,6,640,11595,320,0,80,148.131216,5792,0,1932.5,2181.008184,148.6396748,0.170082178,6331780.846,22700000,81900000,5,82200000,11700000,31000000,81900000,5,368177,73635.4,105994.1675,230738,45,0,0,0,0,264,200,0.097189816,0.072892362,0,5792,815.6666667,1612.815624,2601174.238,0,0,0,0,1,0,0,0,0,873.9285714,80,1932.5,264,0,0,0,0,0,0,8,640,6,11595,251,235,2,32,420,0,420,420,81900000,0,81900000,81900000,DoS Hulk,1
80,124497,3,6,374,11595,374,0,124.6666667,215.9290007,4344,0,1932.5,1754.831473,96138.86278,72.29089858,15562.125,39957.70672,114082,10,10036,5018,7082.38152,10026,10,124421,24884.2,50050.75528,114082,15,0,0,0,0,104,200,24.09696619,48.19393238,0,4344,1196.9,1619.968618,2624298.322,0,0,0,1,0,0,0,0,2,1329.888889,124.6666667,1932.5,104,0,0,0,0,0,0,3,374,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,84713986,8,6,360,11595,354,0,45,124.8725064,5792,0,1932.5,2537.820147,141.1219158,0.165261967,6516460.462,23200000,83700000,1,84700000,12100000,31600000,83700000,1,1389,277.8,370.1103889,929,48,0,0,0,0,260,200,0.09443541,0.070826557,0,5792,797,1796.965895,3229086.429,0,0,0,0,1,0,0,0,0,853.9285714,45,1932.5,260,0,0,0,0,0,0,8,360,6,11595,251,235,2,20,6,0,6,6,83700000,0,83700000,83700000,DoS Hulk,1
80,99329663,6,6,412,11595,412,0,68.66666667,168.1982957,4344,0,1932.5,1754.831473,120.8803054,0.120809833,9029969.364,29900000,99200000,1,99200000,19800000,44400000,99200000,1,147445,29489,59811.6112,136146,15,0,0,0,0,200,200,0.060404917,0.060404917,0,4344,923.6153846,1496.785419,2240366.59,0,0,0,0,1,0,0,0,1,1000.583333,68.66666667,1932.5,200,0,0,0,0,0,0,6,412,6,11595,251,235,1,32,4,0,4,4,99200000,0,99200000,99200000,DoS Hulk,1
80,85042446,5,7,385,11595,373,0,77,165.4962235,5792,0,1656.428571,2120.732252,140.8708305,0.141106007,7731131.455,25600000,84900000,14,84900000,21200000,42400000,84900000,956,85000000,14200000,34600000,84900000,14,0,0,0,0,144,232,0.05879417,0.082311838,0,5792,922,1714.629843,2939955.5,1,0,0,0,0,0,0,0,1,998.8333333,77,1656.428571,144,0,0,0,0,0,0,5,385,7,11595,0,235,2,20,11014,0,11014,11014,84900000,0,84900000,84900000,DoS Hulk,1
80,989,3,0,0,0,0,0,0,0,0,0,0,0,0,3033.367037,494.5,696.5001795,987,2,989,494.5,696.5001795,987,2,0,0,0,0,0,0,0,0,0,96,0,3033.367037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,100655621,8,7,942,11595,308,0,117.75,157.5615526,4344,0,1656.428571,1760.597234,124.5534017,0.149022974,7189687.214,26700000,100000000,15,101000000,14400000,37800000,100000000,1002,101000000,16800000,40800000,100000000,15,0,0,0,0,228,232,0.07947892,0.069544055,0,4344,783.9375,1372.499252,1883754.196,1,0,0,0,0,0,0,0,0,836.2,117.75,1656.428571,228,0,0,0,0,0,0,8,942,7,11595,0,235,5,20,13019,0,13019,13019,100000000,0,100000000,100000000,DoS Hulk,1
80,999821,4,7,295,11595,295,0,73.75,147.5,5792,0,1656.428571,2120.732252,11892.12869,11.00196935,99982.1,315639.2299,998307,10,999212,333070.6667,576111.5846,998307,299,1410,235,336.5103267,901,10,0,0,0,0,144,232,4.000716128,7.001253224,0,5792,990.8333333,1770.909824,3136121.606,0,0,0,1,0,0,0,0,1,1080.909091,73.75,1656.428571,144,0,0,0,0,0,0,4,295,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,100517621,9,6,394,11595,382,0,43.77777778,126.8599403,5792,0,1932.5,2179.547086,119.2726199,0.149227567,7179830.071,26500000,99400000,1,100000000,12500000,35100000,99400000,1,141480,28296,57705.67521,131243,51,0,0,0,0,280,200,0.08953654,0.059691027,0,5792,749.3125,1577.380813,2488130.229,0,0,0,0,1,0,0,0,0,799.2666667,43.77777778,1932.5,280,0,0,0,0,0,0,9,394,6,11595,251,235,3,20,827,0,827,827,99400000,0,99400000,99400000,DoS Hulk,1
80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,145527,3,6,355,11595,355,0,118.3333333,204.9593456,5792,0,1932.5,2181.008184,82115.34629,61.84419386,18190.875,45894.77216,131140,45,14045,7022.5,9862.018277,13996,49,145453,29090.6,57365.27479,131140,45,0,0,0,0,104,200,20.61473129,41.22946257,0,5792,1195,1886.710718,3559677.333,0,0,0,1,0,0,0,0,2,1327.777778,118.3333333,1932.5,104,0,0,0,0,0,0,3,355,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,148698,3,7,384,11595,384,0,128,221.7025034,5792,0,1656.428571,1947.638216,80559.25433,67.25040014,16522,43975.05826,133155,17,15005,7502.5,9208.651611,14014,991,148681,24780.16667,53427.11827,133155,48,0,0,0,0,104,232,20.17512004,47.0752801,0,5792,1089,1704.945219,2906838.2,0,0,0,1,0,0,0,0,2,1197.9,128,1656.428571,104,0,0,0,0,0,0,3,384,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,99921604,6,7,341,11595,323,0,56.83333333,130.42763,5792,0,1656.428571,2120.732252,119.4536469,0.130101995,8326800.333,28800000,99900000,18,99900000,20000000,44700000,99900000,993,99900000,16700000,40800000,99900000,47,0,0,0,0,164,232,0.060047075,0.07005492,0,5792,853,1666.624133,2777636,1,0,0,0,0,0,0,0,1,918.6153846,56.83333333,1656.428571,164,0,0,0,0,0,0,6,341,7,11595,0,235,3,20,11008,0,11008,11008,99900000,0,99900000,99900000,DoS Hulk,1
80,98695222,6,6,358,11595,358,0,59.66666667,146.152888,4344,0,1932.5,1754.831473,121.1102195,0.121586433,8972292.909,29700000,98500000,16,98600000,19700000,44100000,98500000,217,147398,29479.6,58778.86567,134150,16,0,0,0,0,200,200,0.060793217,0.060793217,0,4344,919.4615385,1498.397623,2245195.436,0,0,0,0,1,0,0,0,1,996.0833333,59.66666667,1932.5,200,0,0,0,0,0,0,6,358,6,11595,251,235,1,32,449,0,449,449,98500000,0,98500000,98500000,DoS Hulk,1
80,151498,3,6,361,11595,361,0,120.3333333,208.4234472,5792,0,1932.5,2181.008184,78918.53358,59.40672484,18937.25,49082.36815,140045,4,11012,5506,7781.00302,11008,4,151437,30287.4,61541.22095,140045,46,0,0,0,0,104,200,19.80224161,39.60448323,0,5792,1195.6,1886.414836,3558560.933,0,0,0,1,0,0,0,0,2,1328.444444,120.3333333,1932.5,104,0,0,0,0,0,0,3,361,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,84,2,0,12,0,6,6,6,0,0,0,0,0,142857.1429,23809.52381,84,0,84,84,84,84,0,84,84,0,0,0,0,0,0,0,0,0,40,0,23809.52381,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
443,5331491,9,7,387,3827,200,0,43,71.04224096,1460,2,546.7142857,684.5163047,790.3980331,3.001036671,355432.7333,1227188.616,4786354,48,5331491,666436.375,1667360.272,4786354,48,461295,76882.5,110842.1524,286116,49,0,0,0,0,192,144,1.688083127,1.312953543,0,1460,247.8823529,494.7279407,244755.7353,0,0,0,1,0,0,0,0,0,263.375,43,546.7142857,192,0,0,0,0,0,0,9,387,7,3827,8192,30016,8,20,0,0,0,0,0,0,0,0,BENIGN,0
80,100535835,9,7,352,11595,352,0,39.11111111,117.3333333,4344,0,1656.428571,1946.27472,118.8332499,0.159147233,6702389,25600000,99400000,1,100000000,12500000,35100000,99400000,1,151610,25268.33333,55986.76938,139139,47,0,0,0,0,304,232,0.089520319,0.069626915,0,4344,702.7647059,1450.477832,2103885.941,0,0,0,0,1,0,0,0,0,746.6875,39.11111111,1656.428571,304,0,0,0,0,0,0,9,352,7,11595,274,235,1,32,2006,0,2006,2006,99400000,0,99400000,99400000,DoS Hulk,1
80,141461,3,7,375,11595,375,0,125,216.5063509,5792,0,1656.428571,2118.227235,84616.96157,70.69086179,15717.88889,42034.87276,127152,1,13989,6994.5,9886.059908,13985,4,141304,23550.66667,51052.85431,127152,1,0,0,0,0,104,232,21.20725854,49.48360325,0,5792,1088.181818,1823.258008,3324269.764,0,0,0,1,0,0,0,0,2,1197,125,1656.428571,104,0,0,0,0,0,0,3,375,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,145487,3,6,344,11595,344,0,114.6666667,198.6084926,5792,0,1932.5,2179.547086,82062.31485,61.86119722,18185.875,46671.00062,133231,4,12012,6006,8488.109801,12008,4,145419,29083.8,58447.48813,133231,60,0,0,0,0,104,200,20.62039907,41.24079815,0,5792,1193.9,1886.320018,3558203.211,0,0,0,1,0,0,0,0,2,1326.555556,114.6666667,1932.5,104,0,0,0,0,0,0,3,344,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,85824564,8,6,322,11595,316,0,40.25,111.4396057,5792,0,1932.5,2537.820147,138.8530211,0.163123462,6601889.538,23500000,84800000,1,85800000,12300000,32000000,84800000,1,1012,202.4,304.5624731,735,2,0,0,0,0,260,200,0.093213407,0.069910055,0,5792,794.4666667,1797.66169,3231587.552,0,0,0,0,1,0,0,0,0,851.2142857,40.25,1932.5,260,0,0,0,0,0,0,8,322,6,11595,251,235,2,20,1015,0,1015,1015,84800000,0,84800000,84800000,DoS Hulk,1
80,367705,4,7,682,11595,341,0,170.5,196.8764418,5792,0,1656.428571,2118.227235,33388.17802,29.91528535,36770.5,76087.02959,215983,32,229998,76666,120801.0839,215983,1009,367673,61278.83333,99197.7861,230056,45,0,0,0,0,136,232,10.87828558,19.03699977,0,5792,1023.083333,1752.913858,3072706.992,0,0,0,1,0,0,0,0,1,1116.090909,170.5,1656.428571,136,0,0,0,0,0,0,4,682,7,11595,29200,235,2,32,0,0,0,0,0,0,0,0,DoS Hulk,1
5353,14,13,0,585,0,45,45,45,0,0,0,0,0,41785714.29,928571.4286,1.166666667,0.83484711,3,0,14,1.166666667,0.83484711,3,0,0,0,0,0,0,0,0,0,0,260,0,928571.4286,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,48.46153846,45,0,260,0,0,0,0,0,0,13,585,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN,0
80,53821,3,7,349,11595,349,0,116.3333333,201.4952439,4344,0,1656.428571,1757.579003,221920.8116,185.8010814,5980.111111,14233.19354,43168,49,10006,5003,5593.214639,8958,1048,53685,8947.5,17227.35572,43168,49,0,0,0,0,104,232,55.74032441,130.060757,0,4344,1085.818182,1577.769997,2489358.164,0,0,0,1,0,0,0,0,2,1194.4,116.3333333,1656.428571,104,0,0,0,0,0,0,3,349,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,99933855,9,6,368,11595,368,0,40.88888889,122.6666667,5792,0,1932.5,2181.008184,119.7091816,0.150099283,7138132.5,26700000,99900000,1,99900000,12500000,35300000,99900000,1,42513,8502.6,13191.94839,30226,47,0,0,0,0,296,200,0.09005957,0.060039713,0,5792,747.6875,1578.652578,2492143.963,0,0,0,0,1,0,0,0,0,797.5333333,40.88888889,1932.5,296,0,0,0,0,0,0,9,368,6,11595,251,235,1,32,1004,0,1004,1004,99900000,0,99900000,99900000,DoS Hulk,1
80,1878,3,6,382,11595,382,0,127.3333333,220.5478028,4355,0,1932.5,2182.468304,6377529.286,4792.332268,234.75,229.1298758,577,15,975,487.5,265.1650429,675,300,1780,356,399.7880689,950,15,0,0,0,0,104,200,1597.444089,3194.888179,0,4355,1197.7,1886.332364,3558249.789,0,0,0,1,0,0,0,0,2,1330.777778,127.3333333,1932.5,104,0,0,0,0,0,0,3,382,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
443,701294,26,22,1385,15427,807,0,53.26923077,162.4880445,1418,0,701.2272727,656.3782977,23972.82737,68.44490328,14921.14894,29104.8856,147338,0,701294,28051.76,46686.78492,187043,0,595904,28376.38095,49984.39456,183930,1,0,0,0,0,840,712,37.07432261,31.37058067,0,1418,343.1020408,555.8574549,308977.5102,0,0,0,1,0,0,0,0,0,350.25,53.26923077,701.2272727,840,0,0,0,0,0,0,26,1385,22,15427,29200,361,7,32,0,0,0,0,0,0,0,0,BENIGN,0
53,327232,1,1,55,55,55,55,55,0,55,55,55,0,336.1529435,6.1118717,327232,0,327232,327232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.05593585,3.05593585,55,55,55,0,0,0,0,0,0,0,0,0,0,1,82.5,55,55,20,0,0,0,0,0,0,1,55,1,55,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
443,69728712,27,38,3769,19312,1467,0,139.5925926,302.5733553,1430,0,508.2105263,636.2234929,331.0114204,0.932184148,1089511.125,7395647.14,58513407,1,69728712,2681873.538,11566495.46,58590100,17,69484874,1877969.568,9713025.698,58550251,1,0,0,0,0,552,772,0.387214954,0.544969194,0,1467,349.7121212,549.4916466,301941.0697,0,0,0,1,0,0,0,0,1,355.0923077,139.5925926,508.2105263,552,0,0,0,0,0,0,27,3769,38,19312,8192,411,26,20,547462,561497.9386,944501,150423,34197040,34388536,58513407,9880673,BENIGN,0
443,5906538,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41,74.05403433,131.2105331,1.693039137,656282,1922898.998,5783727,4,5906538,1181307.6,2607870.722,5846324,48,99687,33229,38870.78027,75976,4,0,0,0,0,132,92,1.015823482,0.677215655,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41,132,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,122763,0,122763,122763,5783727,0,5783727,5783727,BENIGN,0
80,66492,2,0,12,0,6,6,6,0,0,0,0,0,180.4728388,30.07880647,66492,0,66492,66492,66492,66492,0,66492,66492,0,0,0,0,0,0,0,0,0,40,0,30.07880647,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,64130,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
53,31006,1,1,53,113,53,53,53,0,113,113,113,0,5353.80249,64.50364446,31006,0,31006,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.25182223,32.25182223,53,113,73,34.64101615,1200,0,0,0,0,0,0,0,0,1,109.5,53,113,20,0,0,0,0,0,0,1,53,1,113,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
53,179267,1,1,46,188,46,46,46,0,188,188,188,0,1305.315535,11.15654303,179267,0,179267,179267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.578271517,5.578271517,46,188,93.33333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1,140,46,188,20,0,0,0,0,0,0,1,46,1,188,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
2602,48,1,1,2,6,2,2,2,0,6,6,6,0,166666.6667,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
587,97,1,1,2,6,2,2,2,0,6,6,6,0,82474.2268,20618.5567,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,10309.27835,10309.27835,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
8222,57,1,1,2,6,2,2,2,0,6,6,6,0,140350.8772,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,17543.85965,17543.85965,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
1031,78,1,1,2,6,2,2,2,0,6,6,6,0,102564.1026,25641.02564,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,12820.51282,12820.51282,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
